GEO_ID,NAME,S2801_C01_001E,S2801_C01_001M,S2801_C01_002E,S2801_C01_002M,S2801_C01_003E,S2801_C01_003M,S2801_C01_004E,S2801_C01_004M,S2801_C01_005E,S2801_C01_005M,S2801_C01_006E,S2801_C01_006M,S2801_C01_007E,S2801_C01_007M,S2801_C01_008E,S2801_C01_008M,S2801_C01_009E,S2801_C01_009M,S2801_C01_010E,S2801_C01_010M,S2801_C01_011E,S2801_C01_011M,S2801_C01_012E,S2801_C01_012M,S2801_C01_013E,S2801_C01_013M,S2801_C01_014E,S2801_C01_014M,S2801_C01_015E,S2801_C01_015M,S2801_C01_016E,S2801_C01_016M,S2801_C01_017E,S2801_C01_017M,S2801_C01_018E,S2801_C01_018M,S2801_C01_019E,S2801_C01_019M,S2801_C01_020E,S2801_C01_020M,S2801_C01_021E,S2801_C01_021M,S2801_C01_022E,S2801_C01_022M,S2801_C01_023E,S2801_C01_023M,S2801_C01_024E,S2801_C01_024M,S2801_C01_025E,S2801_C01_025M,S2801_C01_026E,S2801_C01_026M,S2801_C01_027E,S2801_C01_027M,S2801_C01_028E,S2801_C01_028M,S2801_C01_029E,S2801_C01_029M,S2801_C01_030E,S2801_C01_030M,S2801_C01_031E,S2801_C01_031M,S2801_C02_001E,S2801_C02_001M,S2801_C02_002E,S2801_C02_002M,S2801_C02_003E,S2801_C02_003M,S2801_C02_004E,S2801_C02_004M,S2801_C02_005E,S2801_C02_005M,S2801_C02_006E,S2801_C02_006M,S2801_C02_007E,S2801_C02_007M,S2801_C02_008E,S2801_C02_008M,S2801_C02_009E,S2801_C02_009M,S2801_C02_010E,S2801_C02_010M,S2801_C02_011E,S2801_C02_011M,S2801_C02_012E,S2801_C02_012M,S2801_C02_013E,S2801_C02_013M,S2801_C02_014E,S2801_C02_014M,S2801_C02_015E,S2801_C02_015M,S2801_C02_016E,S2801_C02_016M,S2801_C02_017E,S2801_C02_017M,S2801_C02_018E,S2801_C02_018M,S2801_C02_019E,S2801_C02_019M,S2801_C02_020E,S2801_C02_020M,S2801_C02_021E,S2801_C02_021M,S2801_C02_022E,S2801_C02_022M,S2801_C02_023E,S2801_C02_023M,S2801_C02_024E,S2801_C02_024M,S2801_C02_025E,S2801_C02_025M,S2801_C02_026E,S2801_C02_026M,S2801_C02_027E,S2801_C02_027M,S2801_C02_028E,S2801_C02_028M,S2801_C02_029E,S2801_C02_029M,S2801_C02_030E,S2801_C02_030M,S2801_C02_031E,S2801_C02_031M
1400000US31141965500,"Census Tract 9655, Platte County, Nebraska",1893,134,1667,155,1550,156,122,64,1390,166,76,68,1128,158,27,31,84,67,0,14,226,114,1580,159,0,14,1580,159,1145,156,119,83,1426,162,73,53,313,121,87,57,0,14,59,43,28,36,959,215,0,14,704,192,255,116,847,164,0,14,817,160,30,36,(X),(X),88.1,5.9,81.9,6.2,6.4,3.4,73.4,7.2,4,3.6,59.6,7.8,1.4,1.6,4.4,3.6,0,1.2,11.9,5.9,83.5,6.2,0,1.2,83.5,6.2,60.5,7,6.3,4.4,75.3,6.9,3.9,2.9,16.5,6.2,(X),(X),0,22.5,67.8,31.1,32.2,31.1,(X),(X),0,2.3,73.4,10.9,26.6,10.9,(X),(X),0,2.6,96.5,4.1,3.5,4.1
1400000US31141965600,"Census Tract 9656, Platte County, Nebraska",1676,107,1549,125,1210,134,154,65,1266,137,213,71,881,142,27,31,18,20,0,10,127,68,1374,135,0,10,1374,135,1065,142,167,79,1117,133,81,48,302,95,207,85,0,10,104,60,103,62,930,140,0,10,745,141,185,79,539,122,0,10,525,120,14,16,(X),(X),92.4,4,72.2,6.4,9.2,3.9,75.5,6.4,12.7,4.2,52.6,7.1,1.6,1.8,1.1,1.2,0,1.3,7.6,4,82,5.6,0,1.3,82,5.6,63.5,6.7,10,4.6,66.6,6.8,4.8,2.8,18,5.6,(X),(X),0,10.3,50.2,21.3,49.8,21.3,(X),(X),0,2.4,80.1,8.1,19.9,8.1,(X),(X),0,4.1,97.4,2.9,2.6,2.9
1400000US31141965700,"Census Tract 9657, Platte County, Nebraska",1409,89,1223,103,985,110,111,50,1052,109,129,63,705,114,11,18,9,16,0,10,186,83,1108,118,0,10,1108,118,964,108,98,44,966,113,50,42,301,97,225,101,0,10,102,76,123,78,763,130,0,10,585,126,178,69,421,91,0,10,421,91,0,10,(X),(X),86.8,5.7,69.9,7.3,7.9,3.6,74.7,6.8,9.2,4.5,50,7.9,0.8,1.3,0.6,1.1,0,1.6,13.2,5.7,78.6,6.8,0,1.6,78.6,6.8,68.4,6.6,7,3,68.6,6.9,3.5,2.9,21.4,6.8,(X),(X),0,9.5,45.3,26.2,54.7,26.2,(X),(X),0,2.9,76.7,8.6,23.3,8.6,(X),(X),0,5.2,100,5.2,0,5.2
1400000US31143960000,"Census Tract 9600, Polk County, Nebraska",826,58,751,51,581,55,111,37,607,52,90,39,477,49,13,13,8,6,0,10,75,28,685,54,6,5,679,54,534,50,99,34,454,55,142,42,141,47,52,26,2,3,28,16,22,17,438,57,2,3,339,49,97,47,336,51,2,3,312,52,22,14,(X),(X),90.9,3.1,70.3,5.5,13.4,4.2,73.5,5.2,10.9,4.6,57.7,5.8,1.6,1.6,1,0.8,0,2.7,9.1,3.1,82.9,5.2,0.7,0.6,82.2,5.2,64.6,6.1,12,4.3,55,5.3,17.2,4.9,17.1,5.2,(X),(X),3.8,6.1,53.8,22.6,42.3,22.8,(X),(X),0.5,0.6,77.4,9.5,22.1,9.4,(X),(X),0.6,0.8,92.9,4.1,6.5,4.1
1400000US31143960100,"Census Tract 9601, Polk County, Nebraska",1226,79,1100,83,961,81,150,36,847,80,72,31,707,81,14,10,30,22,1,3,126,30,1069,82,8,6,1061,81,778,76,144,41,772,81,221,52,157,36,176,40,2,3,102,32,72,25,521,59,4,5,445,58,72,23,529,62,2,3,514,60,13,9,(X),(X),89.7,2.6,78.4,3.4,12.2,2.9,69.1,4.1,5.9,2.6,57.7,4.7,1.1,0.8,2.4,1.8,0.1,0.2,10.3,2.6,87.2,2.9,0.7,0.5,86.5,3,63.5,4.5,11.7,3.5,63,4.7,18,4.4,12.8,2.9,(X),(X),1.1,1.9,58,11.8,40.9,11.8,(X),(X),0.8,0.9,85.4,4.5,13.8,4.3,(X),(X),0.4,0.5,97.2,1.7,2.5,1.7
1400000US31145963100,"Census Tract 9631, Red Willow County, Nebraska",1122,101,975,99,814,115,132,48,806,96,100,43,485,88,12,10,34,35,0,10,147,52,807,109,8,7,799,109,574,98,116,48,549,90,142,48,315,90,146,52,2,3,83,38,61,33,594,107,3,4,362,92,229,90,382,75,3,5,354,77,25,19,(X),(X),86.9,4.4,72.5,6.9,11.8,4.2,71.8,5.6,8.9,4,43.2,7.2,1.1,0.9,3,3.1,0,2,13.1,4.4,71.9,7.5,0.7,0.6,71.2,7.6,51.2,7.3,10.3,4.3,48.9,6.9,12.7,4.1,28.1,7.5,(X),(X),1.4,2.2,56.8,16.7,41.8,17.3,(X),(X),0.5,0.6,60.9,12.5,38.6,12.4,(X),(X),0.8,1.3,92.7,5.4,6.5,5.2
1400000US31145963200,"Census Tract 9632, Red Willow County, Nebraska",1973,155,1725,164,1450,161,179,87,1501,170,187,113,1090,170,0,10,24,38,0,10,248,107,1575,174,13,21,1562,176,1130,182,378,143,1079,161,179,79,398,133,337,114,0,10,121,71,216,109,984,157,13,21,829,172,142,78,652,144,0,10,612,144,40,44,(X),(X),87.4,5.3,73.5,7.4,9.1,4.5,76.1,5.9,9.5,5.6,55.2,7.3,0,1.1,1.2,1.9,0,1.1,12.6,5.3,79.8,6.5,0.7,1.1,79.2,6.6,57.3,8.4,19.2,6.9,54.7,7.7,9.1,3.9,20.2,6.5,(X),(X),0,6.5,35.9,20.8,64.1,20.8,(X),(X),1.3,2.1,84.2,8.7,14.4,8.3,(X),(X),0,3.4,93.9,6.8,6.1,6.8
1400000US31145963300,"Census Tract 9633, Red Willow County, Nebraska",1424,153,1275,146,1062,137,96,51,1133,152,113,80,840,133,8,13,45,30,0,10,149,79,1207,141,0,10,1207,141,982,156,208,100,903,132,136,53,217,87,251,95,0,10,141,62,110,64,890,167,0,10,783,167,107,52,283,75,0,10,283,75,0,10,(X),(X),89.5,5.2,74.6,7.6,6.7,3.6,79.6,6.5,7.9,5.4,59,8.7,0.6,0.9,3.2,2.1,0,1.6,10.5,5.2,84.8,5.6,0,1.6,84.8,5.6,69,7.5,14.6,6.5,63.4,8.1,9.6,3.7,15.2,5.6,(X),(X),0,8.6,56.2,16.7,43.8,16.7,(X),(X),0,2.5,88,6,12,6,(X),(X),0,7.6,100,7.6,0,7.6
1400000US31147964500,"Census Tract 9645, Richardson County, Nebraska",828,63,730,61,660,55,97,38,560,68,34,18,476,57,7,8,8,6,2,3,98,29,674,57,6,6,668,57,417,59,32,23,630,64,61,27,154,42,105,40,0,10,65,36,40,15,413,63,6,6,341,62,66,27,310,57,0,10,262,51,48,27,(X),(X),88.2,3.3,79.7,4.7,11.7,4.6,67.6,6,4.1,2.2,57.5,5.7,0.8,1,1,0.7,0.2,0.4,11.8,3.3,81.4,4.6,0.7,0.7,80.7,4.6,50.4,6.6,3.9,2.8,76.1,6,7.4,3.3,18.6,4.6,(X),(X),0,19.2,61.9,15.6,38.1,15.6,(X),(X),1.5,1.4,82.6,6.5,16,6.5,(X),(X),0,7,84.5,7.6,15.5,7.6
1400000US31147968500,"Census Tract 9685, Richardson County, Nebraska",883,65,757,64,663,61,199,56,474,60,41,24,408,62,12,11,22,13,4,5,126,34,650,72,8,8,642,72,384,56,111,45,417,64,117,37,233,52,204,50,8,8,107,36,89,30,384,71,0,10,293,61,91,29,295,61,0,10,242,49,53,41,(X),(X),85.7,3.7,75.1,4.7,22.5,6.1,53.7,5.4,4.6,2.6,46.2,6.3,1.4,1.3,2.5,1.4,0.5,0.6,14.3,3.7,73.6,5.7,0.9,0.9,72.7,5.6,43.5,5.6,12.6,4.9,47.2,6.2,13.3,4.2,26.4,5.7,(X),(X),3.9,4.3,52.5,11,43.6,11,(X),(X),0,5.7,76.3,6.4,23.7,6.4,(X),(X),0,7.3,82,12,18,12
1400000US31147968600,"Census Tract 9686, Richardson County, Nebraska",1993,133,1596,156,1359,156,241,100,1233,155,116,73,989,159,20,21,41,40,10,17,397,124,1611,143,34,46,1577,139,1180,164,71,48,1496,142,82,65,382,111,364,125,0,10,222,112,142,80,1125,175,34,46,903,175,188,106,504,135,0,10,452,131,52,47,(X),(X),80.1,6,68.2,7.1,12.1,4.9,61.9,6.5,5.8,3.5,49.6,8.4,1,1.1,2.1,2,0.5,0.8,19.9,6,80.8,5.3,1.7,2.3,79.1,5.7,59.2,7.2,3.6,2.4,75.1,6.4,4.1,3.2,19.2,5.3,(X),(X),0,6,61,20.6,39,20.6,(X),(X),3,4,80.3,9.6,16.7,9,(X),(X),0,4.4,89.7,9.2,10.3,9.2
1400000US31149974600,"Census Tract 9746, Rock County, Nebraska",623,50,519,56,446,45,39,16,437,54,40,22,375,46,10,6,20,15,0,10,104,29,448,48,4,5,444,48,349,43,60,19,335,49,73,20,175,38,49,18,0,10,21,10,28,13,341,49,2,3,227,38,112,33,233,46,2,4,196,41,35,20,(X),(X),83.3,4.7,71.6,5,6.3,2.5,70.1,5.5,6.4,3.3,60.2,5.8,1.6,1,3.2,2.5,0,3.5,16.7,4.7,71.9,5.5,0.6,0.7,71.3,5.5,56,5.6,9.6,2.8,53.8,6.3,11.7,3.4,28.1,5.5,(X),(X),0,34.8,42.9,14.8,57.1,14.8,(X),(X),0.6,0.8,66.6,7.3,32.8,7.5,(X),(X),0.9,1.5,84.1,7.9,15,7.8
1400000US31151960600,"Census Tract 9606, Saline County, Nebraska",2557,204,2174,245,1820,248,215,95,1895,266,234,125,1245,222,0,14,27,32,0,14,383,171,2084,235,0,14,2084,235,1680,231,387,175,1441,196,157,103,473,142,505,181,0,14,310,150,195,113,1400,231,0,14,1122,256,278,103,652,156,0,14,652,156,0,14,(X),(X),85,6.6,71.2,8.1,8.4,3.8,74.1,8,9.2,4.8,48.7,8.8,0,0.9,1.1,1.2,0,0.9,15,6.6,81.5,5.6,0,0.9,81.5,5.6,65.7,6.5,15.1,6.4,56.4,8,6.1,3.9,18.5,5.6,(X),(X),0,4.4,61.4,18.7,38.6,18.7,(X),(X),0,1.6,80.1,8.2,19.9,8.2,(X),(X),0,3.4,100,3.4,0,3.4
1400000US31151960700,"Census Tract 9607, Saline County, Nebraska",812,68,708,63,605,59,81,31,607,56,35,22,463,62,3,3,8,7,0,10,104,34,645,71,1,2,644,72,468,54,85,35,448,69,113,30,167,48,64,24,0,10,38,22,26,14,412,58,1,2,320,55,91,28,336,54,0,10,286,52,50,33,(X),(X),87.2,3.9,74.5,5.6,10,3.6,74.8,4.4,4.3,2.6,57,6.7,0.4,0.4,1,0.8,0,2.7,12.8,3.9,79.4,5.7,0.1,0.3,79.3,5.8,57.6,5.2,10.5,4.1,55.2,7.4,13.9,3.7,20.6,5.7,(X),(X),0,28.9,59.4,21.4,40.6,21.4,(X),(X),0.2,0.6,77.7,6.5,22.1,6.5,(X),(X),0,6.5,85.1,9.4,14.9,9.4
1400000US31151960800,"Census Tract 9608, Saline County, Nebraska",649,62,556,64,509,65,94,37,444,62,38,22,312,50,1,2,17,12,0,10,93,32,506,62,6,7,500,61,354,56,73,26,335,57,94,26,143,39,133,33,0,10,66,25,67,32,325,51,2,3,267,49,56,28,191,39,4,6,167,34,20,14,(X),(X),85.7,4.9,78.4,5.7,14.5,5.4,68.4,6.8,5.9,3.4,48.1,5.6,0.2,0.3,2.6,1.9,0,3.4,14.3,4.9,78,5.7,0.9,1,77,5.6,54.5,6.9,11.2,4,51.6,7.2,14.5,3.9,22,5.7,(X),(X),0,15.5,49.6,17.3,50.4,17.3,(X),(X),0.6,0.9,82.2,8.2,17.2,8.1,(X),(X),2.1,2.9,87.4,7.3,10.5,6.3
1400000US31151960900,"Census Tract 9609, Saline County, Nebraska",1139,101,989,101,873,95,159,55,770,99,95,37,569,88,6,6,2,3,0,10,150,40,914,96,19,12,895,97,681,102,152,50,622,72,170,51,225,53,135,37,2,4,48,24,85,31,610,89,6,7,492,84,112,37,394,60,11,9,355,56,28,23,(X),(X),86.8,3.5,76.6,4.4,14,4.8,67.6,5.2,8.3,3,50,6.2,0.5,0.6,0.2,0.3,0,2,13.2,3.5,80.2,4.4,1.7,1,78.6,4.5,59.8,5.9,13.3,4,54.6,5.2,14.9,4.2,19.8,4.4,(X),(X),1.5,2.8,35.6,14.4,63,14.3,(X),(X),1,1.1,80.7,5.8,18.4,5.7,(X),(X),2.8,2.3,90.1,5.8,7.1,5.5
1400000US31153010103,"Census Tract 101.03, Sarpy County, Nebraska",1907,75,1866,73,1782,79,201,60,1575,81,53,43,1392,101,18,19,54,40,0,10,41,29,1801,93,0,10,1801,93,1386,114,129,69,1637,101,87,51,106,68,112,57,0,10,103,54,9,14,758,115,0,10,691,119,67,57,1037,117,0,10,1007,124,30,34,(X),(X),97.9,1.5,93.4,3.1,10.5,3.1,82.6,3.4,2.8,2.2,73,4.9,0.9,1,2.8,2.1,0,1.2,2.1,1.5,94.4,3.5,0,1.2,94.4,3.5,72.7,5.8,6.8,3.6,85.8,5,4.6,2.7,5.6,3.5,(X),(X),0,18.1,92,12.4,8,12.4,(X),(X),0,2.9,91.2,7.4,8.8,7.4,(X),(X),0,2.1,97.1,3.3,2.9,3.3
1400000US31153010104,"Census Tract 101.04, Sarpy County, Nebraska",688,47,629,55,534,66,86,31,500,56,54,45,422,67,0,10,17,13,0,10,59,38,603,58,0,10,603,58,450,64,31,26,548,55,23,17,85,45,54,27,0,10,41,22,13,14,323,56,0,10,259,54,64,45,311,56,0,10,303,56,8,13,(X),(X),91.4,5.4,77.6,9.1,12.5,4.5,72.7,6.9,7.8,6.5,61.3,9.1,0,3.2,2.5,1.9,0,3.2,8.6,5.4,87.6,6.5,0,3.2,87.6,6.5,65.4,8.7,4.5,3.7,79.7,7.3,3.3,2.5,12.4,6.5,(X),(X),0,32.7,75.9,20.1,24.1,20.1,(X),(X),0,6.7,80.2,12.7,19.8,12.7,(X),(X),0,7,97.4,4.3,2.6,4.3
1400000US31153010105,"Census Tract 101.05, Sarpy County, Nebraska",1186,99,1098,115,1033,122,94,40,920,109,36,34,790,121,29,35,84,61,0,10,88,55,1074,110,0,10,1074,110,909,109,192,91,812,117,70,47,112,56,164,79,0,10,112,67,52,43,516,102,0,10,456,103,60,39,506,98,0,10,506,98,0,10,(X),(X),92.6,4.6,87.1,5.8,7.9,3.2,77.6,5.8,3,2.8,66.6,8.9,2.4,3,7.1,5.1,0,1.9,7.4,4.6,90.6,4.6,0,1.9,90.6,4.6,76.6,6.2,16.2,7.4,68.5,8.4,5.9,3.9,9.4,4.6,(X),(X),0,12.8,68.3,22.3,31.7,22.3,(X),(X),0,4.3,88.4,7.6,11.6,7.6,(X),(X),0,4.3,100,4.3,0,4.3
1400000US31153010106,"Census Tract 101.06, Sarpy County, Nebraska",1785,97,1684,99,1479,114,134,56,1437,114,117,78,1012,152,24,23,33,26,0,10,101,41,1506,112,0,10,1506,112,1243,129,210,97,1283,137,66,52,279,98,269,87,0,10,200,78,69,37,960,146,0,10,782,144,178,83,556,87,0,10,524,91,32,31,(X),(X),94.3,2.3,82.9,5.5,7.5,3.2,80.5,4.4,6.6,4.3,56.7,7.7,1.3,1.3,1.8,1.4,0,1.3,5.7,2.3,84.4,5.2,0,1.3,84.4,5.2,69.6,6,11.8,5.5,71.9,6.8,3.7,3,15.6,5.2,(X),(X),0,8,74.3,13.1,25.7,13.1,(X),(X),0,2.3,81.5,8.3,18.5,8.3,(X),(X),0,4,94.2,5.7,5.8,5.7
1400000US31153010107,"Census Tract 101.07, Sarpy County, Nebraska",1544,51,1451,76,1294,107,98,65,1256,101,79,57,962,115,12,18,97,80,0,10,93,53,1314,110,0,10,1314,110,1100,120,103,56,1184,101,22,27,230,100,178,101,0,10,109,55,69,78,769,124,0,10,626,128,143,81,597,106,0,10,579,102,18,21,(X),(X),94,3.5,83.8,6.1,6.3,4.1,81.3,6.4,5.1,3.7,62.3,7.4,0.8,1.2,6.3,5.2,0,1.4,6,3.5,85.1,6.4,0,1.4,85.1,6.4,71.2,7.6,6.7,3.6,76.7,6.2,1.4,1.7,14.9,6.4,(X),(X),0,11.9,61.2,29.3,38.8,29.3,(X),(X),0,2.9,81.4,10.1,18.6,10.1,(X),(X),0,3.7,97,3.5,3,3.5
1400000US31153010108,"Census Tract 101.08, Sarpy County, Nebraska",1642,89,1347,130,1147,130,153,70,1121,117,84,61,973,113,30,46,18,20,0,10,295,105,1242,117,0,10,1242,117,1072,122,141,77,1069,130,73,46,400,100,336,99,0,10,124,65,212,91,646,122,0,10,477,112,169,75,660,97,0,10,641,93,19,20,(X),(X),82,6.4,69.9,7.2,9.3,4.2,68.3,6.2,5.1,3.7,59.3,6.7,1.8,2.8,1.1,1.2,0,1.4,18,6.4,75.6,5.9,0,1.4,75.6,5.9,65.3,6.5,8.6,4.7,65.1,7.1,4.4,2.8,24.4,5.9,(X),(X),0,6.5,36.9,17.8,63.1,17.8,(X),(X),0,3.4,73.8,10.5,26.2,10.5,(X),(X),0,3.3,97.1,3,2.9,3
1400000US31153010203,"Census Tract 102.03, Sarpy County, Nebraska",1892,101,1800,106,1717,108,123,52,1603,125,63,46,1354,125,11,17,57,38,0,14,92,52,1769,109,17,18,1752,110,1399,119,104,52,1631,126,80,41,123,66,41,28,0,14,32,24,9,14,512,107,9,14,406,96,97,65,1339,123,8,11,1314,121,17,19,(X),(X),95.1,2.7,90.8,3.7,6.5,2.8,84.7,4.4,3.3,2.5,71.6,5.7,0.6,0.9,3,2,0,1.2,4.9,2.7,93.5,3.5,0.9,1,92.6,3.7,73.9,4.7,5.5,2.8,86.2,4.8,4.2,2.2,6.5,3.5,(X),(X),0,38.5,78,30.8,22,30.8,(X),(X),1.8,2.8,79.3,11.9,18.9,11.5,(X),(X),0.6,0.9,98.1,1.7,1.3,1.5
1400000US31153010204,"Census Tract 102.04, Sarpy County, Nebraska",1396,102,1369,103,1264,99,68,40,1243,108,78,53,1002,137,0,10,29,37,0,10,27,33,1340,104,0,10,1340,104,1197,112,143,81,1169,121,36,41,56,40,97,60,0,10,92,61,5,9,647,161,0,10,596,155,51,39,652,161,0,10,652,161,0,10,(X),(X),98.1,2.4,90.5,4.6,4.9,2.9,89,4,5.6,3.7,71.8,8.2,0,1.6,2.1,2.6,0,1.6,1.9,2.4,96,2.9,0,1.6,96,2.9,85.7,4.8,10.2,5.6,83.7,6.9,2.6,2.9,4,2.9,(X),(X),0,20.5,94.8,10.9,5.2,10.9,(X),(X),0,3.4,92.1,5.6,7.9,5.6,(X),(X),0,3.4,100,3.4,0,3.4
1400000US31153010205,"Census Tract 102.05, Sarpy County, Nebraska",2038,74,2038,74,2029,76,81,50,1871,95,0,14,1708,121,0,14,126,81,0,14,0,14,1997,80,0,14,1997,80,1756,114,48,38,1949,85,79,41,41,36,58,49,0,14,58,49,0,14,394,108,0,14,365,105,29,31,1586,135,0,14,1574,137,12,18,(X),(X),100,1.1,99.6,0.7,4,2.4,91.8,3.5,0,1.1,83.8,5.4,0,1.1,6.2,4,0,1.1,0,1.1,98,1.8,0,1.1,98,1.8,86.2,4.5,2.4,1.9,95.6,2.5,3.9,2,2,1.8,(X),(X),0,31,100,31,0,31,(X),(X),0,5.5,92.6,7.6,7.4,7.6,(X),(X),0,1.4,99.2,1.2,0.8,1.2
1400000US31153010206,"Census Tract 102.06, Sarpy County, Nebraska",1516,49,1498,47,1349,93,142,64,1280,97,89,70,1096,119,9,14,64,48,0,10,18,19,1413,68,0,10,1413,68,1172,115,132,74,1271,109,17,22,103,77,34,32,0,10,34,32,0,10,516,106,0,10,461,101,55,64,966,108,0,10,918,108,48,41,(X),(X),98.8,1.3,89,5.7,9.4,4.3,84.4,5.2,5.9,4.6,72.3,7.3,0.6,0.9,4.2,3.1,0,1.5,1.2,1.3,93.2,5,0,1.5,93.2,5,77.3,7.7,8.7,4.9,83.8,7.4,1.1,1.5,6.8,5,(X),(X),0,42.3,100,42.3,0,42.3,(X),(X),0,4.3,89.3,11.7,10.7,11.7,(X),(X),0,2.3,95,4.2,5,4.2
1400000US31153010207,"Census Tract 102.07, Sarpy County, Nebraska",1004,59,955,64,915,72,88,39,835,59,21,25,652,74,5,8,38,30,7,10,49,35,905,69,0,10,905,69,752,71,15,14,884,73,14,15,99,49,89,43,0,10,64,39,25,24,414,68,0,10,357,69,57,39,501,66,0,10,484,63,17,19,(X),(X),95.1,3.4,91.1,4.2,8.8,3.8,83.2,4.7,2.1,2.5,64.9,6.8,0.5,0.8,3.8,3,0.7,1,4.9,3.4,90.1,4.9,0,2.2,90.1,4.9,74.9,6.6,1.5,1.4,88,5,1.4,1.5,9.9,4.9,(X),(X),0,22.1,71.9,24.2,28.1,24.2,(X),(X),0,5.3,86.2,9.4,13.8,9.4,(X),(X),0,4.4,96.6,3.6,3.4,3.6
1400000US31153010208,"Census Tract 102.08, Sarpy County, Nebraska",1469,107,1403,115,1304,104,79,41,1273,119,37,38,1115,119,25,38,20,24,0,10,66,43,1335,115,10,15,1325,112,1111,124,61,54,1243,113,106,51,134,75,90,61,0,10,90,61,0,10,454,114,0,10,354,105,100,56,925,100,10,15,881,87,34,52,(X),(X),95.5,2.9,88.8,4.6,5.4,2.8,86.7,4.5,2.5,2.6,75.9,6.1,1.7,2.6,1.4,1.6,0,1.5,4.5,2.9,90.9,5,0.7,1,90.2,4.7,75.6,6.1,4.2,3.6,84.6,5.9,7.2,3.4,9.1,5,(X),(X),0,21.9,100,21.9,0,21.9,(X),(X),0,4.8,78,11.5,22,11.5,(X),(X),1.1,1.6,95.2,4.8,3.7,5.4
1400000US31153010302,"Census Tract 103.02, Sarpy County, Nebraska",238,48,238,48,225,49,4,6,221,49,5,9,168,44,0,10,12,19,0,10,0,10,217,49,0,10,217,49,197,48,3,6,214,49,17,20,21,20,5,7,0,10,5,7,0,10,168,45,0,10,151,44,17,20,65,30,0,10,61,30,4,6,(X),(X),100,9,94.5,5.9,1.7,2.6,92.9,8.7,2.1,3.6,70.6,13.2,0,9,5,7.7,0,9,0,9,91.2,8.5,0,9,91.2,8.5,82.8,11.1,1.3,2.4,89.9,8.8,7.1,8,8.8,8.5,(X),(X),0,100,100,100,0,100,(X),(X),0,12.5,89.9,11.3,10.1,11.3,(X),(X),0,28.5,93.8,9.5,6.2,9.5
1400000US31153010305,"Census Tract 103.05, Sarpy County, Nebraska",591,54,588,55,588,55,0,10,583,56,0,10,447,58,0,10,10,12,0,10,3,7,578,53,0,10,578,53,532,55,15,16,557,58,31,21,13,13,50,33,0,10,50,33,0,10,373,65,0,10,373,65,0,10,168,51,0,10,155,51,13,13,(X),(X),99.5,1.2,99.5,1.2,0,3.7,98.6,1.7,0,3.7,75.6,8.5,0,3.7,1.7,2.1,0,3.7,0.5,1.2,97.8,2.1,0,3.7,97.8,2.1,90,4.6,2.5,2.8,94.2,3.7,5.2,3.5,2.2,2.1,(X),(X),0,34.4,100,34.4,0,34.4,(X),(X),0,5.9,100,5.9,0,5.9,(X),(X),0,12.5,92.3,7.6,7.7,7.6
1400000US31153010306,"Census Tract 103.06, Sarpy County, Nebraska",876,78,867,78,787,92,31,39,801,77,64,52,588,87,6,9,14,20,0,10,9,15,787,92,0,10,787,92,728,90,37,35,750,90,37,30,89,59,15,17,0,10,0,10,15,17,523,97,0,10,485,97,38,41,338,79,0,10,302,71,36,39,(X),(X),99,1.7,89.8,6.3,3.5,4.3,91.4,5.5,7.3,5.9,67.1,8.9,0.7,1,1.6,2.3,0,2.5,1,1.7,89.8,6.7,0,2.5,89.8,6.7,83.1,6.9,4.2,3.9,85.6,7.3,4.2,3.3,10.2,6.7,(X),(X),0,63.7,0,63.7,100,63.7,(X),(X),0,4.2,92.7,7.5,7.3,7.5,(X),(X),0,6.4,89.3,11,10.7,11
1400000US31153010401,"Census Tract 104.01, Sarpy County, Nebraska",1036,91,942,93,878,90,51,32,818,93,24,26,676,88,8,13,34,31,10,17,94,61,894,94,0,10,894,94,733,98,52,36,833,83,38,35,142,73,99,57,0,10,64,42,35,34,551,108,0,10,466,106,85,59,386,107,0,10,364,108,22,23,(X),(X),90.9,5.7,84.7,5.6,4.9,3.1,79,7.3,2.3,2.5,65.3,7,0.8,1.2,3.3,3,1,1.6,9.1,5.7,86.3,6.7,0,2.1,86.3,6.7,70.8,7.9,5,3.3,80.4,6.6,3.7,3.3,13.7,6.7,(X),(X),0,20.2,64.6,24.7,35.4,24.7,(X),(X),0,4,84.6,10.1,15.4,10.1,(X),(X),0,5.7,94.3,6.1,5.7,6.1
1400000US31153010402,"Census Tract 104.02, Sarpy County, Nebraska",1652,129,1546,136,1272,129,127,58,1366,130,218,102,955,143,11,16,9,14,0,10,106,60,1366,162,0,10,1366,162,1129,147,219,110,1137,148,42,41,286,107,282,108,0,10,161,84,121,73,935,152,0,10,798,145,137,68,435,110,0,10,407,109,28,26,(X),(X),93.6,3.6,77,6.2,7.7,3.4,82.7,5.3,13.2,5.9,57.8,8,0.7,1,0.5,0.8,0,1.4,6.4,3.6,82.7,6.5,0,1.4,82.7,6.5,68.3,6.7,13.3,6.3,68.8,7.9,2.5,2.5,17.3,6.5,(X),(X),0,7.7,57.1,20.6,42.9,20.6,(X),(X),0,2.4,85.3,6.9,14.7,6.9,(X),(X),0,5,93.6,6.1,6.4,6.1
