prvdr_ctgry_cd,city_name,fac_name,state_cd,st_adr,phne_num,zip_cd,bed_cnt,geo_address,loc,longitude,latitude
12,EMERSON,EMERSON MERCY MEDICAL CLINIC,NE,1012 S MAIN ST,4026952453.0,68733,,"1012 S MAIN ST, EMERSON, NE, 68733","Emerson Medical Clinic, 1012, South Main Street, Emerson, Dakota County, Nebraska, 68733, United States",-96.7268736,42.27783295
12,HARTINGTON,FAMILY MEDICINE CENTER,NE,405 W DARLENE,4022543935.0,68739,,"405 W DARLENE, HARTINGTON, NE, 68739","Avera Medical Group Hartington, 405, Darlene Street, Hartington, Cedar County, Nebraska, 68739, United States",-97.2713787,42.6185049
12,BEEMER,BEEMER MEDICAL CLINIC,NE,212 MAIN STREET,4025283288.0,68716,,"212 MAIN STREET, BEEMER, NE, 68716","Beemer Medical Clinic, 212, Main Street, Beemer, Cuming County, Nebraska, 68716, United States",-96.8114957,41.9289742
12,EXETER,EXETER MEDICAL CLINIC,NE,425 SOUTH EMPIRE AVENUE,4022665341.0,68351,,"425 SOUTH EMPIRE AVENUE, EXETER, NE, 68351","Exeter Care Center, 425, South Empire Avenue, Exeter, Fillmore County, Nebraska, 68351, United States",-97.4536604,40.6413959
12,STROMSBURG,STROMSBURG MEDICAL CLINIC,NE,"PO BOX 406, 208 COMMERCIAL STREET",4027645511.0,68666,,"208 COMMERCIAL STREET, STROMSBURG, NE, 68666","208, Commercial Street, Stromsburg, Polk County, Nebraska, 68662, United States",-97.59705317391304,41.112154956521735
12,MORRILL,REGIONAL WEST PHYSICIANS CLINIC,NE,302 CENTER AVENUE,3082473475.0,69358,,"302 CENTER AVENUE, MORRILL, NE, 69358","302, Center Avenue, Morrill Mobile Home Estates, Morrill, Scotts Bluff County, Nebraska, 69358, United States",-103.92637228571428,41.96450873469388
12,DESHLER,THE FAIRBURY CLINIC P C AT DES,NE,614 4TH STREET,4023657231.0,68340,,"614 4TH STREET, DESHLER, NE, 68340","614, 4th Street, Deshler, Thayer County, Nebraska, 68340, United States",-97.72284928571429,40.141121857142856
12,FAIRBURY,THE FAIRBURY CLINIC,NE,825 22ND ST,4027293361.0,68352,,"825 22ND ST, FAIRBURY, NE, 68352","Fairbury Clinic, 825, 22nd Street, Fairbury, Jefferson County, Nebraska, 68352, United States",-97.17429738462683,40.156759699999995
12,HEMINGFORD,HEMINGFORD CLINIC,NE,812 LARAMIE AVENUE,3084873322.0,69348,,"812 LARAMIE AVENUE, HEMINGFORD, NE, 69348","Hemingford Clinic, 812, Laramie Avenue, Hemingford, Box Butte County, Nebraska, 69348, United States",-103.0745588,42.3221875
12,TRENTON,TRENTON REGIONAL MEDICAL CENTER,NE,406 EAST 1ST STREET,3083345155.0,69044,,"406 EAST 1ST STREET, TRENTON, NE, 69044","Trenton Medical Clinic, 406, East 1st Street, Trenton, Hitchcock County, Nebraska, 69044, United States",-101.0113601,40.1759445
12,BRADY,BRADY RURAL HEALTH CLINIC,NE,114 NORTH MAIN STREET,3085843770.0,69123,,"114 NORTH MAIN STREET, BRADY, NE, 69123","114, North Main Street, West Unity, Brady, Williams County, Ohio, 43570, United States",-84.43405206122449,41.587110387755104
12,PENDER,PENDER MEDICAL CLINIC,NE,P O BOX 609- 100 VALLEY VIEW DRIVE,4023853033.0,68047,,"100 VALLEY VIEW DRIVE, PENDER, NE, 68047","Pender Medical Clinic, 100, Valley View Drive, Pender, Thurston County, Nebraska, 68047, United States",-96.7061419,42.108134
12,EXETER,EXETER MEDICAL CLINIC,NE,"PO BOX 59, 425 SOUTH EMPIRE",4022665341.0,68351,,"425 SOUTH EMPIRE, EXETER, NE, 68351","425, South Empire Avenue, Exeter, Fillmore County, Nebraska, 68351, United States",-97.45300653061224,40.6417266122449
12,BANCROFT,BANCROFT MEDICAL CLINIC,NE,219 MAIN STREET,4026487606.0,68004,,"219 MAIN STREET, BANCROFT, NE, 68004","Bancroft Medical Clinic, 219, Main Street, Bancroft, Cuming County, Nebraska, 68004, United States",-96.5730777,42.0140621
12,LOUP CITY,SHERMAN COUNTY MEDICAL CLINIC,NE,PO BOX 427  130 NORTH 6TH STREET,3087450801.0,68853,,"130 NORTH 6TH STREET, LOUP CITY, NE, 68853","Valley County Health System Medical Clinic - Loup City, 130, North 6th Street, Loup City, Sherman County, Nebraska, 68853, United States",-98.9654393,41.2753517
12,SHELTON,SHELTON MEDICAL CLINIC,NE,302 C STREET,3086476828.0,68876,,"302 C STREET, SHELTON, NE, 68876","Shelton Medical Clinic, 302, C Street, Shelton, Buffalo County, Nebraska, 68876, United States",-98.7342059,40.7777793
12,AXTELL,AXTELL MEDICAL CLINIC,NE,408 E FIRST,3087432461.0,68924,,"408 E FIRST, AXTELL, NE, 68924","First Presbyterian Church, West 5th Street, Axtell, Kearney County, Nebraska, 68924, United States",-99.1275892,40.4802906
12,SCHUYLER,SCHUYLER FAMILY HEALTH CARE,NE,214 EAST 10TH STREET,4023527933.0,68661,,"214 EAST 10TH STREET, SCHUYLER, NE, 68661","214, East 10th Street, Genes Trailer Court, Schuyler, Colfax County, Nebraska, 68661, United States",-97.05751357142857,41.44642714285714
12,HUMBOLDT,HUMBOLDT CLINIC LLC,NE,1120 GRAND AVENUE,4028622431.0,68376,,"1120 GRAND AVENUE, HUMBOLDT, NE, 68376","1120, Grand Avenue, Humboldt, Richardson County, Nebraska, 68376, United States",-95.94054997959184,40.172655612244895
12,GENEVA,"FILLMORE COUNTY MEDICAL CENTER, PC",NE,1840 F STREET,4027594485.0,68361,,"1840 F STREET, GENEVA, NE, 68361","Fillmore County Medical Center, 1840, F Street, Geneva, Fillmore County, Nebraska, 68361, United States",-97.59542,40.5266801
12,GOTHENBURG,COSTA FAMILY PRACTICE,NE,1720 AVENUE A,3085372222.0,69138,,"1720 AVENUE A, GOTHENBURG, NE, 69138","1720, Avenue A, Gothenburg, Dawson County, Nebraska, 69138, United States",-100.16580581481482,40.93526448148148
12,CENTRAL CITY,LONE TREE MEDICAL CLINIC,NE,2510 18TH AVENUE,3089463845.0,68826,,"2510 18TH AVENUE, CENTRAL CITY, NE, 68826","Lone Tree Medical Clinic, 2510, 18th Avenue, Central City, Merrick County, Nebraska, 68826, United States",-98.0035694,41.1071461
12,FULLERTON,LONE TREE MEDICAL CLINIC,NE,901 BROADWAY STREET,3085362458.0,68638,,"901 BROADWAY STREET, FULLERTON, NE, 68638","Lone Tree Medical Clinic, 901, Broadway Street, Fullerton, Nance County, Nebraska, 68638, United States",-97.9681842,41.3564661
12,PONCA,ST LUKE'S CLINIC,NE,111 2ND STREET,4027552231.0,68770,,"111 2ND STREET, PONCA, NE, 68770","111, 2nd Street, Ponca, Dixon County, Nebraska, 68770, United States",-96.70558125056928,42.5636526446113
12,GOTHENBURG,COSTA FAMILY PRACTICE,NE,514 9TH STREET,3085372222.0,69138,,"514 9TH STREET, GOTHENBURG, NE, 69138","514, 9th Street, Gothenburg, Dawson County, Nebraska, 69138, United States",-100.16172328571429,40.92766442857143
12,WAYNE,WAYNE MERCY MEDICAL CLINIC,NE,615 EAST 14TH STREET,4023752500.0,68787,,"615 EAST 14TH STREET, WAYNE, NE, 68787","Wayne Family Medicine, 615, East 14th Street, Wayne, Wayne County, Nebraska, 68787, United States",-97.0097514,42.242329
12,LAUREL,LAUREL MERCY MEDICAL CLINIC,NE,701 CEDAR,4022563042.0,68745,,"701 CEDAR, LAUREL, NE, 68745","701, Cedar Avenue, Laurel, Cedar County, Nebraska, 68745, United States",-97.0881914585426,42.422484440794214
12,WAKEFIELD,WAKEFIELD MERCY MEDICAL CLINIC,NE,308 ASH STREET,4022872267.0,68784,,"308 ASH STREET, WAKEFIELD, NE, 68784","Wakefield Family Medicine, 308, Ash Street, Saint Johns Trailer Court, Wakefield, Dixon County, Nebraska, 68784, United States",-96.8728154,42.2686168
12,WISNER,WISNER MERCY MEDICAL CLINIC,NE,1101 9TH STREET,4025293218.0,68791,,"1101 9TH STREET, WISNER, NE, 68791","9th Street, Wisner, Cuming County, Nebraska, United States",-96.912771,41.986968
12,TECUMSEH,TECUMSEH FAMILY HEALTH,NE,"PO BOX 538, 509 BROADWAY STREET",4023352811.0,68450,,"509 BROADWAY STREET, TECUMSEH, NE, 68450","509, Broadway Street, Tecumseh, Johnson County, Nebraska, 68450, United States",-96.19241773609357,40.368054005204115
12,ADAMS,ADAMS PRIMARY CARE,NE,"PO BOX 963, 620 MAIN STREET, SUITE A",4029882188.0,68301,,"620 MAIN STREET, ADAMS, NE, 68301","Adams Primary Care, 620, Main Street, Adams, Gage County, Nebraska, 68301, United States",-96.5088271,40.459339
12,CRETE,SALINE MEDICAL SPECIALTIES,NE,969 EAST HIGHWAY 33,4028263222.0,68333,,"969 EAST HIGHWAY 33, CRETE, NE, 68333","East Highway 33, Crete, Saline County, Nebraska, 68333, United States",-96.9460738,40.637884
12,ALLIANCE,SANDHILLS FAMILY CENTER RHC,NE,"2091 BOX BUTTE AVENUE, SUITE 200",3087624300.0,69301,,"2091 BOX BUTTE AVENUE,  ALLIANCE, NE, 69301","Greater Nebraska Medical & Surgical Services, 2091, Box Butte Avenue, Alliance, Box Butte County, Nebraska, 69301, United States",-102.8704937,42.1173105
12,NEBRASKA CITY,NEBRASKA CITY MEDICAL CLINIC,NE,1700 14TH AVENUE,4028734242.0,68410,,"1700 14TH AVENUE, NEBRASKA CITY, NE, 68410","1700, 14th Avenue, Nebraska City, Otoe County, Nebraska, 68410, United States",-95.866719,40.689361
12,SIDNEY,SIDNEY REGIONAL MEDICAL CENTER PHYSICIANS CLINIC,NE,1625 DORWART DRIVE,3082545544.0,69162,,"1625 DORWART DRIVE, SIDNEY, NE, 69162","Sidney Regional Medical Center Walk-In Clinic, 1625, Dorwart Drive, Sidney, Cheyenne County, Nebraska, 69162, United States",-102.9725343,41.137425
12,CHAPPELL,SIDNEY REGIONAL MEDICAL CENTER PHYSICIANS CLINIC,NE,5262 VINCENT AVENUE,3088742255.0,69129,,"5262 VINCENT AVENUE, CHAPPELL, NE, 69129","Vincent Avenue, Stahr Trailer Court, Chappell, Deuel County, Nebraska, 69129, United States",-102.47229,41.094139
12,MINDEN,MINDEN FAMILY PRACTICE CLINIC,NE,345 NORTH MINDEN AVENUE,3088320330.0,68959,,"345 NORTH MINDEN AVENUE, MINDEN, NE, 68959","345, North Minden Avenue, Minden, Kearney County, Nebraska, 68959, United States",-98.94779210204082,40.49800079591837
12,SAINT EDWARD,ST EDWARD MEDICAL CLINIC,NE,1102 WATER STREET,4026782232.0,68660,,"1102 WATER STREET, SAINT EDWARD, NE, 68660","Saint Edward Medical Clinic, 1102, Water Street, Saint Edward, Boone County, Nebraska, 68660, United States",-97.8555289,41.5688158
12,CEDAR RAPIDS,CEDAR RAPIDS MEDICAL CLINIC,NE,106 S 3RD STREET,3083580615.0,68627,,"106 S 3RD STREET, CEDAR RAPIDS, NE, 68627","Cedar Rapids Medical Clinic, 106, South 3rd Street, Cedar Rapids, Boone County, Nebraska, 68627, United States",-98.1457252,41.559553
12,STUART,GREATER SANDHILLS FAMILY HEALTHCARE PC,NE,110 W 2ND STREET,4029243777.0,68780,,"110 W 2ND STREET, STUART, NE, 68780","110, 2nd Street, Kaup Trailer Court, Stuart, Holt County, Nebraska, 68780, United States",-99.14152330612245,42.59945048979592
12,BASSETT,GREATER SANDHILLS FAMILY HEALTHCARE PC,NE,"P O BOX 146, 101 E SOUTH STREET",4026842285.0,68714,,"101 E SOUTH STREET, BASSETT, NE, 68714","101, South Street, Bassett, Rock County, Nebraska, 68714, United States",-99.538234,42.575905
12,ATKINSON,GREATER SANDHILLS FAMILY HEALTHCARE PC,NE,418 E 5TH STREET,4029252994.0,68713,,"418 E 5TH STREET, ATKINSON, NE, 68713","East 5th Street, Atkinson, Holt County, Nebraska, 68713, United States",-98.9746587,42.5367149
12,MITCHELL,REGIONAL WEST PHYSICIANS CLINIC,NE,1456 CENTER AVENUE,3086231234.0,69357,,"1456 CENTER AVENUE, MITCHELL, NE, 69357","1456, Center Avenue, Sunflower Mobile Home Park, Mitchell, Scotts Bluff County, Nebraska, 69357, United States",-103.80880339753813,41.94203000059881
12,PONCA,MERCYONE PONCA FAMILY MEDICINE,NE,111 2ND STREET,4027552231.0,68770,,"111 2ND STREET, PONCA, NE, 68770","111, 2nd Street, Ponca, Dixon County, Nebraska, 68770, United States",-96.70558125056928,42.5636526446113
12,HOOPER,HOOPER MERCY MEDICAL CLINIC,NE,600 EAST FULTON STREET,4026857580.0,68031,,"600 EAST FULTON STREET, HOOPER, NE, 68031","Hooper Medical Clinic, 600, East Fulton Street, Hooper, Dodge County, Nebraska, 68031, United States",-96.5397942,41.6104358
12,VALENTINE,"VALENTINE MEDICAL CLINIC, LLC",NE,502 N CHERRY STREET,4023762200.0,69201,,"502 N CHERRY STREET, VALENTINE, NE, 69201","502, North Cherry Street, Sweetheart Trailer Court, Valentine, Cherry County, Nebraska, 69201, United States",-100.55222034610392,42.877978933177324
12,BEATRICE,GAGE COUNTY MEDICAL CLINIC,NE,1101 NORTH 10TH STREET,4022283436.0,68310,,"1101 NORTH 10TH STREET, BEATRICE, NE, 68310","Gage County Medical Clinic, 1101, North 10th Street, Beatrice, Gage County, Nebraska, 68310, United States",-96.7415433,40.2772601
12,BEATRICE,BEATRICE INTERNAL MEDICINE,NE,1201 NORTH 10TH STREET,4022283545.0,68310,,"1201 NORTH 10TH STREET, BEATRICE, NE, 68310","1201, North 10th Street, Beatrice, Gage County, Nebraska, 68310, United States",-96.74121995959595,40.27845244444445
12,GOTHENBURG,GOTHENBURG FAMILY PRACTICE RURAL HEALTH CLINIC LLC,NE,918 20TH STREET,3085377131.0,69138,,"918 20TH STREET, GOTHENBURG, NE, 69138","Gothenburg Memorial Hospital, 918, 20th Street, Gothenburg, Dawson County, Nebraska, 69138, United States",-100.15331978962331,40.939083600000004
12,GOTHENBURG,GOTHENBURG MEDICAL ARTS RURAL HEALTH CLINIC,NE,"619 10TH STREET, P O BOX 389",3085373673.0,69138,,"619 10TH STREET, GOTHENBURG, NE, 69138","The Remedy, 619, 10th Street, Gothenburg, Dawson County, Nebraska, 69138, United States",-100.1593962,40.9274124
12,GENOA,PARK STREET MEDICAL CLINIC,NE,505 SOUTH PARK STREET,4029932206.0,68640,,"505 SOUTH PARK STREET, GENOA, NE, 68640","505, South Park Street, Genoa, Nance County, Nebraska, 68640, United States",-97.73452947661836,41.44431936040299
12,OXFORD,OXFORD MEDICAL CLINIC,NE,811 HOWELL STREET  PO BOX 415,3088243288.0,68967,,"811 HOWELL STREET, OXFORD, NE, 68967","811, Howell Street, Oxford, Furnas County, Nebraska, 68967, United States",-99.63832,40.255154081632654
12,ARAPAHOE,ARAPAHOE MEDICAL CLINIC,NE,"P.O. BOX 389, 305 NEBRASKA AVENUE",3089628495.0,68922,,"305 NEBRASKA AVENUE, ARAPAHOE, NE, 68922","Arapahoe Medical Clinic, 305, Nebraska Avenue, Arapahoe, Furnas County, Nebraska, 68922, United States",-99.8980394,40.3014129
12,PRAGUE,PRAGUE CLINIC,NE,"P O BOX 53, 104 N RAILWAY",4026635212.0,68050,,"104 N RAILWAY, PRAGUE, NE, 68050","Hangar N, Letecká záchranná služba, Ruzyně, Hlavní město Praha, Praha, Česko",14.2808293,50.0952469
12,CURTIS,CURTIS MEDICAL CENTER,NE,302 EAST 6TH STREET,3083674162.0,69025,,"302 EAST 6TH STREET, CURTIS, NE, 69025","Curtis Medical Center, 302, East 6th Street, Curtis, Frontier County, Nebraska, 69025, United States",-100.5122966,40.6341629
12,PAWNEE CITY,PAWNEE COUNTY RURAL HEALTH CLINIC,NE,"600  I  STREET, P O BOX 433",4028522311.0,68420,,"600  I  STREET, PAWNEE CITY, NE, 68420","Pawnee County Memorial Hospital, 600, I Street, Pawnee City, Pawnee County, Nebraska, 68420, United States",-96.14990409013197,40.10832745
12,INDIANOLA,INDIANOLA MEDICAL CLINIC,NE,119 SOUTH FOURTH,3083649290.0,69034,,"119 SOUTH FOURTH, INDIANOLA, NE, 69034","North Fourth Street, SoHud, Columbus, Sharon, Franklin County, Ohio, 43202, United States",-82.9984403,40.0041916
12,RAVENNA,RAVENNA MEDICAL CLINIC,NE,104 WEST SENECA STREET,3084523203.0,68869,,"104 WEST SENECA STREET, RAVENNA, NE, 68869","First Care of Ravenna, 104, West Seneca Street, Ravenna, Buffalo County, Nebraska, 68869, United States",-98.9131476,41.0264782
12,SCHUYLER,FAMILY MEDICAL GROUP,NE,108 WEST 17TH STREET,4023523766.0,68661,,"108 WEST 17TH STREET, SCHUYLER, NE, 68661","108, West 17th Street, Lonnies Trailer Court, Schuyler, Colfax County, Nebraska, 68661, United States",-97.0599141625,41.4545000875
12,BENKELMAN,QUALITY HEALTHCARE SRVCS MED CLINIC,NE,1313 NORTH CHEYENNE STREET,3084232204.0,69021,,"1313 NORTH CHEYENNE STREET, BENKELMAN, NE, 69021","1313, Cheyenne Street, Rainbow Fountain Park, Benkelman, Dundy County, Nebraska, 69021, United States",-101.53697253169382,40.05636272376481
12,GRANT,GRANT MEDICAL CLINIC,NE,912 CENTRAL AVENUE,3083527100.0,69140,,"912 CENTRAL AVENUE, GRANT, NE, 69140","912, Central Avenue, Grant, Perkins County, Nebraska, 69140, United States",-101.72560926115995,40.849980556563835
12,WAHOO,SAUNDERS MEDICAL CENTER - CLINIC,NE,1760 COUNTY ROAD J,4024434191.0,68066,,"1760 COUNTY ROAD J, WAHOO, NE, 68066","Saunders Medical Center, 1760, County Road J, Wahoo, Saunders County, Nebraska, 68066, United States",-96.63541750839745,41.193066200000004
12,OSHKOSH,OSHKOSH MEDICAL CLINIC,NE,104 WEST AVENUE D,3087723264.0,69154,,"104 WEST AVENUE D, OSHKOSH, NE, 69154","104, Avenue D, Oshkosh, Garden County, Nebraska, 69154, United States",-102.34551280612244,41.40596190816327
12,UTICA,MEMORIAL CLINIC-UTICA,NE,100 4TH STREET,4025342081.0,68456,,"100 4TH STREET, UTICA, NE, 68456","Utica Family Medical Center, 100, 4th Street, Utica, Seward County, Nebraska, 68456, United States",-97.3492685,40.897949
12,LOUP CITY,SHERMAN COUNTY MEDICAL CLINIC,NE,130 NORTH 6TH STREET,3087450801.0,68853,,"130 NORTH 6TH STREET, LOUP CITY, NE, 68853","Valley County Health System Medical Clinic - Loup City, 130, North 6th Street, Loup City, Sherman County, Nebraska, 68853, United States",-98.9654393,41.2753517
12,TECUMSEH,TECUMSEH FAMILY HEALTH,NE,"202 HIGH STREET, SUITE 100",4023352811.0,68450,,"202 HIGH STREET, TECUMSEH, NE, 68450","Johnson County Hospital, 202, High Street, Tecumseh, Johnson County, Nebraska, 68450, United States",-96.19703655033227,40.3797467
12,HILDRETH,FCMH HILDRETH MEDICAL CLINIC,NE,511 HUBBARD,3089384885.0,68947,,"511 HUBBARD, HILDRETH, NE, 68947","Franklin County Memorial Hospital - Medical Clinic, 511, Hubbard Street, Hildreth, Franklin County, Nebraska, 68947, United States",-99.0432327,40.3381305
12,FRANKLIN,FCMH POOL MEDICAL CLINIC,NE,121 15TH AVE,3084256249.0,68939,,"121 15TH AVE, FRANKLIN, NE, 68939","121, 15th Avenue, Franklin, Franklin County, Nebraska, 68939, United States",-98.95370181632653,40.101777142857145
1,HASTINGS,HASTINGS REGIONAL CENTER,NE,"P O BOX 579, 4200 W 2ND ST",4024621971.0,68902,30.0,"4200 W 2ND ST, HASTINGS, NE, 68902","Hastings Regional Center, 4200, West 2nd Street, Hastings, Adams County, Nebraska, 68902, United States",-98.44220063653151,40.5855745
1,LINCOLN,LINCOLN REGIONAL CENTER,NE,801 W PROSPECTOR,4024714444.0,68522,240.0,"801 W PROSPECTOR, LINCOLN, NE, 68522","801, West Prospector Place, Lincoln, Lancaster County, Nebraska, 68522, United States",-96.73299563826593,40.78448042816259
1,NORFOLK,NORFOLK REGIONAL CENTER,NE,"P O BOX 1209, 1700 NORTH VICTORY RD",4023703400.0,68701,208.0,"1700 NORTH VICTORY RD, NORFOLK, NE, 68701","Norfolk Regional Center, 1700, North Victory Road, Norfolk, Madison County, Nebraska, 68702, United States",-97.3843704,42.0507648
1,OMAHA,NEBRASKA PSYCHIATRIC INSTITUTE,NE,602 SOUTH 45TH ST,4025595000.0,68106,95.0,"602 SOUTH 45TH ST, OMAHA, NE, 68106","South 45th Street, Omaha, Douglas County, Nebraska, 68106, United States",-95.980605,41.245145
1,KEARNEY,RICHARD H YOUNG HOSPITAL,NE,"P O BOX 1750, 1755 PRAIRIE VIEW PL",3082362000.0,68847,80.0,"1755 PRAIRIE VIEW PL, KEARNEY, NE, 68847","Richard Young Behavioral Health, 1755, Prairie View Place, Kearney, Buffalo County, Nebraska, 68845, United States",-99.1068048,40.7204184
1,OMAHA,RICHARD YOUNG CENTER,NE,515 SOUTH 26TH STREET,4023546687.0,68105,303.0,"515 SOUTH 26TH STREET, OMAHA, NE, 68105","515, South 26th Street, Omaha, Douglas County, Nebraska, 68105, United States",-95.94983920922928,41.25469923653211
1,OMAHA,DOUGLAS COUNTY HEALTH CENTER,NE,4102 WOOLWORTH AVE,4024447676.0,68105,30.0,"4102 WOOLWORTH AVE, OMAHA, NE, 68105","Douglas County Hospital, 4102, Woolworth Avenue, Omaha, Douglas County, Nebraska, 68105, United States",-95.9743998,41.246433
12,BEEMER,BEEMER MEDICAL CLINIC,NE,212 MAIN STREET,4025283288.0,68716,,"212 MAIN STREET, BEEMER, NE, 68716","Beemer Medical Clinic, 212, Main Street, Beemer, Cuming County, Nebraska, 68716, United States",-96.8114957,41.9289742
12,WEEPING WATER,WEEPING WATER MEDICAL CENTER,NE,204 NORTH RANDOLPH STREET,4022675330.0,68463,,"204 NORTH RANDOLPH STREET, WEEPING WATER, NE, 68463","204, Randolph Street, Weeping Water, Cass County, Nebraska, 68463, United States",-96.142505,40.871239
12,TRENTON,TRENTON REGIONAL MEDICAL CENTER,NE,406 EAST 1ST STREET,3083345155.0,69044,,"406 EAST 1ST STREET, TRENTON, NE, 69044","Trenton Medical Clinic, 406, East 1st Street, Trenton, Hitchcock County, Nebraska, 69044, United States",-101.0113601,40.1759445
12,TEKAMAH,MERCYONE TEKAMAH FAMILY MEDICINE CLINIC,NE,1121 SOUTH 13TH STREET,4026857590.0,68061,,"1121 SOUTH 13TH STREET, TEKAMAH, NE, 68061","Tekamah Mercy Medical Clinic, 1121, South 13th Street, Westside Mobile Home Park, Tekamah, Burt County, Nebraska, 68061, United States",-96.2209894,41.7667102
12,HOOPER,HOOPER MERCY MEDICAL CLINIC,NE,600 EAST FULTON STREET,4026857580.0,68031,,"600 EAST FULTON STREET, HOOPER, NE, 68031","Hooper Medical Clinic, 600, East Fulton Street, Hooper, Dodge County, Nebraska, 68031, United States",-96.5397942,41.6104358
12,FORT CALHOUN,FORT CALHOUN CLINIC,NE,4929 COUNTY ROAD P43,4024684655.0,68023,,"4929 COUNTY ROAD P43, FORT CALHOUN, NE, 68023","Fort Calhoun Clinic, 4929, County Road P43, Fort Calhoun, Washington County, Nebraska, 68023, United States",-96.0269368,41.4489544
12,PIERCE,AVERA MEDICAL GROUP PIERCE,NE,503 N 6TH STREET,4023296780.0,68767,,"503 N 6TH STREET, PIERCE, NE, 68767","503, North 6th Street, Tacoma, Pierce County, Washington, 98403, United States",-122.45491797959184,47.267672979591836
12,PALMER,PALMER CLINIC,NE,708 ROLLINS AVENUE,3089463015.0,68864,,"708 ROLLINS AVENUE, PALMER, NE, 68864","708, Rollins Street, Palmer, Merrick County, Nebraska, 68864, United States",-98.25853173469388,41.221706653061226
12,GREELEY,GREELEY MEDICAL CLINIC,NE,109 WEST O'CONNOR AVENUE,3084283018.0,68842,,"109 WEST O'CONNOR AVENUE, GREELEY, NE, 68842","Greeley Medical Clinic, 109, West O'Connor Avenue, Greeley Center, Greeley County, Nebraska, 68842, United States",-98.5319096,41.5473918
12,COZAD,COZAD COMMUNITY MEDICAL CLINIC,NE,"P O BOX 86, 1803 PAPIO LANE",3087843039.0,69130,,"1803 PAPIO LANE, COZAD, NE, 69130","Cozad Community Medical Clinic, 1803, Papio Lane, Cozad, Dawson County, Nebraska, 69130, United States",-99.9906472,40.8691031
12,CHAPPELL,SIDNEY REG MEDICAL CTR PHYSICIANS CLINIC-CHAPPELL,NE,562 VINCENT AVENUE,3088742255.0,69129,,"562 VINCENT AVENUE, CHAPPELL, NE, 69129","Cams Medical Clinic, 562, Vincent Avenue, Stahr Trailer Court, Chappell, Deuel County, Nebraska, 69129, United States",-102.4720508,41.0961143
12,SIDNEY,SIDNEY REGIONAL MEDICAL CENTER PHYSICIANS CLINIC,NE,1000 POLE CREEK XING,3082545544.0,69162,,"1000 POLE CREEK XING, SIDNEY, NE, 69162","Sidney Regional Medical Center, 1000, Pole Creek Crossing, Sidney, Cheyenne County, Nebraska, 69162, United States",-102.95238585945319,41.13622795
12,OXFORD,HEARTLAND FAMILY MEDICINE,NE,811 HOWELL STREET,3088243288.0,68967,,"811 HOWELL STREET, OXFORD, NE, 68967","811, Howell Street, Oxford, Furnas County, Nebraska, 68967, United States",-99.63832,40.255154081632654
12,ALMA,HEARTLAND FAMILY MEDICINE,NE,906 7TH STREET,3089282103.0,68920,,"906 7TH STREET, ALMA, NE, 68920","7th Street, Alma, Harlan County, Nebraska, 68920, United States",-99.3582056,40.1037817
12,TECUMSEH,JOHNSON COUNTY MEDICAL CENTER,NE,292 BROADWAY STREET,4023353371.0,68450,,"292 BROADWAY STREET, TECUMSEH, NE, 68450","292, Broadway Street, Tecumseh, Johnson County, Nebraska, 68450, United States",-96.19597999999999,40.368207149999996
12,BEATRICE,GAGE COUNTY MEDICAL CLINIC,NE,1101 NORTH 10TH STREET,4022283436.0,68310,,"1101 NORTH 10TH STREET, BEATRICE, NE, 68310","Gage County Medical Clinic, 1101, North 10th Street, Beatrice, Gage County, Nebraska, 68310, United States",-96.7415433,40.2772601
12,HUMPHREY,HUMPHREY MEDICAL CLINIC,NE,303 MAIN STREET,4029230412.0,68642,,"303 MAIN STREET, HUMPHREY, NE, 68642","Humphrey Public Library, 303, Main Street, Humphrey, Platte County, Nebraska, 68642, United States",-97.4851695,41.6916437
12,AINSWORTH,AINSWORTH FAMILY CLINIC,NE,913 EAST ZERO STREET,4023871900.0,69210,,"913 EAST ZERO STREET, AINSWORTH, NE, 69210","Ainsworth Family Clinic, 913, East Zero Street, Ainsworth, Brown County, Nebraska, 69210, United States",-99.8497104,42.5444933
12,CREIGHTON,AVERA MEDICAL GROUP LAFLAN,NE,804 CHASE AVENUE,4023585335.0,68729,,"804 CHASE AVENUE, CREIGHTON, NE, 68729","804, Chase Avenue, Creighton, Knox County, Nebraska, 68729, United States",-97.90473155882353,42.465067499999996
12,BEATRICE,BEATRICE MEDICAL CENTER,NE,805 WEST COURT STREET,4022283366.0,68310,,"805 WEST COURT STREET, BEATRICE, NE, 68310","Beatrice Medical Center, 805, West Court Street, Beatrice, Gage County, Nebraska, 68310, United States",-96.7730821,40.26553
12,EMERSON,EMERSON MEDICAL CLINIC,NE,1012 S MAIN ST,4026952453.0,68733,,"1012 S MAIN ST, EMERSON, NE, 68733","Emerson Medical Clinic, 1012, South Main Street, Emerson, Dakota County, Nebraska, 68733, United States",-96.7268736,42.27783295
12,BANCROFT,BANCROFT MEDICAL CLINIC,NE,219 MAIN STREET,4026487606.0,68004,,"219 MAIN STREET, BANCROFT, NE, 68004","Bancroft Medical Clinic, 219, Main Street, Bancroft, Cuming County, Nebraska, 68004, United States",-96.5730777,42.0140621
